cruise,station,date,lat,lon,taxon,taxa_id_number,abundance_per_transect,abundance
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Nannocalanus minor,47,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Metridia lucens,55,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Metridia longa,56,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Pleuromamma borealis,59,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Candacia armata,61,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Tomopteris spp.,80,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Hyperiidea (Total),82,1,33.47738652756143
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Decapoda larvae (Total),83,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Clione limacina,84,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Euphausiacea Total,88,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Chaetognatha eyecount,89,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Fish eggs (Total),90,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Fish larvae,91,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Scolecithrix danae,416,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Candacia spp. (Unidentified),429,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Pleuromamma spp. (Unidentified),434,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Polychaete larvae (unidentified),450,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Cumacea,454,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Lepas nauplii,457,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Ostracoda,459,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Amphipoda (Unidentified),626,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Labidocera acutifrons,961,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Salpidae (Total),977,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Doliolidae,978,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Alteutha spp.,985,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Metridia spp. (V-VI) (unidentified),1677,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Siphonostomatoida,10066,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Monstrilloida,10069,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Thalia democratica,10564,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Calanus V-VI unidentified,10566,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Decapod megalopa,10568,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Decapod megalopa,10568,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Decapod zoea,10569,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Decapod zoea,10569,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Fish eggs with oil globules,10572,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Fish eggs with oil globules,10572,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Fish eggs without oil globules,10573,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Fish eggs without oil globules,10573,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Paraeuchaeta norvegica,10605,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Paraeuchaeta norvegica,10605,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Euchaetidae (unidentified),10606,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Euchaetidae (unidentified),10606,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Parathalestris croni,10610,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Plastic Total (trial),10714,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Anomalocera opalus,10741,NA,NA
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Neocalanus gracilis,45,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Rhincalanus nasutus,50,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Euchirella rostrata,51,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Pleuromamma abdominalis,58,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Gammaridea,81,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Centropages bradyi,380,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Euchaeta marina,393,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Paedoclione doliiformis,448,0,0
472MC,1,2016-08-25T12:21:00Z,43.225,-65.63,Gymnosomata (Unidentified),480,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Calanus finmarchicus,40,1,33.47738652756143
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Calanus glacialis,42,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Calanus hyperboreus,44,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Nannocalanus minor,47,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Metridia lucens,55,2,66.95477305512286
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Metridia longa,56,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Pleuromamma borealis,59,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Candacia armata,61,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Tomopteris spp.,80,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Hyperiidea (Total),82,1,33.47738652756143
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Decapoda larvae (Total),83,1,33.47738652756143
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Clione limacina,84,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Euphausiacea Total,88,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Chaetognatha eyecount,89,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Fish eggs (Total),90,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Fish larvae,91,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Scolecithrix danae,416,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Candacia spp. (Unidentified),429,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Pleuromamma spp. (Unidentified),434,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Polychaete larvae (unidentified),450,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Cumacea,454,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Lepas nauplii,457,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Ostracoda,459,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Amphipoda (Unidentified),626,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Labidocera acutifrons,961,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Salpidae (Total),977,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Doliolidae,978,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Alteutha spp.,985,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Metridia spp. (V-VI) (unidentified),1677,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Siphonostomatoida,10066,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Monstrilloida,10069,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Thalia democratica,10564,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Calanus V-VI unidentified,10566,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Decapod megalopa,10568,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Decapod megalopa,10568,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Decapod zoea,10569,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Decapod zoea,10569,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Fish eggs with oil globules,10572,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Fish eggs with oil globules,10572,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Fish eggs without oil globules,10573,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Fish eggs without oil globules,10573,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Paraeuchaeta norvegica,10605,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Paraeuchaeta norvegica,10605,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Euchaetidae (unidentified),10606,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Euchaetidae (unidentified),10606,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Parathalestris croni,10610,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Plastic Total (trial),10714,1,33.47738652756143
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Anomalocera opalus,10741,NA,NA
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Neocalanus gracilis,45,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Rhincalanus nasutus,50,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Euchirella rostrata,51,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Pleuromamma abdominalis,58,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Gammaridea,81,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Centropages bradyi,380,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Euchaeta marina,393,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Paedoclione doliiformis,448,0,0
472MC,3,2016-08-25T14:00:00Z,43.272,-66.083,Gymnosomata (Unidentified),480,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Calanus finmarchicus,40,160,5356.381844409829
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Calanus glacialis,42,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Calanus hyperboreus,44,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Nannocalanus minor,47,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Metridia lucens,55,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Metridia longa,56,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Pleuromamma borealis,59,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Candacia armata,61,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Tomopteris spp.,80,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Hyperiidea (Total),82,1,33.47738652756143
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Decapoda larvae (Total),83,17,569.1155709685443
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Clione limacina,84,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Euphausiacea Total,88,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Chaetognatha eyecount,89,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Fish eggs (Total),90,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Fish larvae,91,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Scolecithrix danae,416,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Candacia spp. (Unidentified),429,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Pleuromamma spp. (Unidentified),434,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Polychaete larvae (unidentified),450,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Cumacea,454,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Lepas nauplii,457,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Ostracoda,459,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Amphipoda (Unidentified),626,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Labidocera acutifrons,961,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Salpidae (Total),977,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Doliolidae,978,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Alteutha spp.,985,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Metridia spp. (V-VI) (unidentified),1677,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Siphonostomatoida,10066,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Monstrilloida,10069,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Thalia democratica,10564,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Calanus V-VI unidentified,10566,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Decapod megalopa,10568,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Decapod megalopa,10568,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Decapod zoea,10569,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Decapod zoea,10569,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Fish eggs with oil globules,10572,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Fish eggs with oil globules,10572,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Fish eggs without oil globules,10573,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Fish eggs without oil globules,10573,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Paraeuchaeta norvegica,10605,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Paraeuchaeta norvegica,10605,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Euchaetidae (unidentified),10606,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Euchaetidae (unidentified),10606,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Parathalestris croni,10610,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Plastic Total (trial),10714,2,66.95477305512286
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Anomalocera opalus,10741,NA,NA
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Neocalanus gracilis,45,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Rhincalanus nasutus,50,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Euchirella rostrata,51,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Pleuromamma abdominalis,58,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Gammaridea,81,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Centropages bradyi,380,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Euchaeta marina,393,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Paedoclione doliiformis,448,0,0
472MC,5,2016-08-25T15:41:00Z,43.317,-66.537,Gymnosomata (Unidentified),480,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Calanus finmarchicus,40,17,569.1155709685443
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Calanus glacialis,42,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Calanus hyperboreus,44,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Nannocalanus minor,47,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Metridia lucens,55,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Metridia longa,56,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Pleuromamma borealis,59,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Candacia armata,61,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Tomopteris spp.,80,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Hyperiidea (Total),82,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Decapoda larvae (Total),83,3,100.43215958268428
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Clione limacina,84,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Euphausiacea Total,88,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Chaetognatha eyecount,89,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Fish eggs (Total),90,6,200.86431916536856
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Fish larvae,91,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Scolecithrix danae,416,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Candacia spp. (Unidentified),429,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Pleuromamma spp. (Unidentified),434,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Polychaete larvae (unidentified),450,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Cumacea,454,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Lepas nauplii,457,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Ostracoda,459,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Amphipoda (Unidentified),626,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Labidocera acutifrons,961,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Salpidae (Total),977,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Doliolidae,978,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Alteutha spp.,985,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Metridia spp. (V-VI) (unidentified),1677,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Siphonostomatoida,10066,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Monstrilloida,10069,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Thalia democratica,10564,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Calanus V-VI unidentified,10566,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Decapod megalopa,10568,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Decapod megalopa,10568,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Decapod zoea,10569,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Decapod zoea,10569,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Fish eggs with oil globules,10572,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Fish eggs with oil globules,10572,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Fish eggs without oil globules,10573,6,200.86431916536856
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Fish eggs without oil globules,10573,6,200.86431916536856
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Paraeuchaeta norvegica,10605,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Paraeuchaeta norvegica,10605,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Euchaetidae (unidentified),10606,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Euchaetidae (unidentified),10606,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Parathalestris croni,10610,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Plastic Total (trial),10714,2,66.95477305512286
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Anomalocera opalus,10741,NA,NA
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Neocalanus gracilis,45,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Rhincalanus nasutus,50,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Euchirella rostrata,51,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Pleuromamma abdominalis,58,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Gammaridea,81,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Centropages bradyi,380,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Euchaeta marina,393,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Paedoclione doliiformis,448,0,0
472MC,7,2016-08-25T17:23:00Z,43.36,-66.99,Gymnosomata (Unidentified),480,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Calanus finmarchicus,40,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Calanus glacialis,42,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Calanus hyperboreus,44,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Nannocalanus minor,47,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Metridia lucens,55,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Metridia longa,56,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Pleuromamma borealis,59,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Candacia armata,61,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Tomopteris spp.,80,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Hyperiidea (Total),82,1,33.47738652756143
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Decapoda larvae (Total),83,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Clione limacina,84,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Euphausiacea Total,88,1,33.47738652756143
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Chaetognatha eyecount,89,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Fish eggs (Total),90,1,33.47738652756143
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Fish larvae,91,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Scolecithrix danae,416,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Candacia spp. (Unidentified),429,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Pleuromamma spp. (Unidentified),434,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Polychaete larvae (unidentified),450,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Cumacea,454,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Lepas nauplii,457,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Ostracoda,459,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Amphipoda (Unidentified),626,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Labidocera acutifrons,961,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Salpidae (Total),977,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Doliolidae,978,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Alteutha spp.,985,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Metridia spp. (V-VI) (unidentified),1677,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Siphonostomatoida,10066,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Monstrilloida,10069,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Thalia democratica,10564,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Calanus V-VI unidentified,10566,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Decapod megalopa,10568,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Decapod megalopa,10568,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Decapod zoea,10569,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Decapod zoea,10569,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Fish eggs with oil globules,10572,1,33.47738652756143
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Fish eggs with oil globules,10572,1,33.47738652756143
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Fish eggs without oil globules,10573,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Fish eggs without oil globules,10573,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Paraeuchaeta norvegica,10605,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Paraeuchaeta norvegica,10605,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Euchaetidae (unidentified),10606,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Euchaetidae (unidentified),10606,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Parathalestris croni,10610,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Plastic Total (trial),10714,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Anomalocera opalus,10741,NA,NA
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Neocalanus gracilis,45,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Rhincalanus nasutus,50,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Euchirella rostrata,51,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Pleuromamma abdominalis,58,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Gammaridea,81,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Centropages bradyi,380,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Euchaeta marina,393,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Paedoclione doliiformis,448,0,0
472MC,9,2016-08-25T19:02:00Z,43.402,-67.445,Gymnosomata (Unidentified),480,0,0
472MC,11,2016-08-25T20:43:00Z,43.44,-67.902,Calanus finmarchicus,40,1,33.47738652756143
472MC,11,2016-08-25T20:43:00Z,43.44,-67.902,Calanus glacialis,42,NA,NA
472MC,11,2016-08-25T20:43:00Z,43.44,-67.902,Calanus hyperboreus,44,0,0
472MC,11,2016-08-25T20:43:00Z,43.44,-67.902,Nannocalanus minor,47,0,0
472MC,11,2016-08-25T20:43:00Z,43.44,-67.902,Metridia lucens,55,0,0
472MC,11,2016-08-25T20:43:00Z,43.44,-67.902,Metridia longa,56,0,0
472MC,11,2016-08-25T20:43:00Z,43.44,-67.902,Pleuromamma borealis,59,0,0
472MC,11,2016-08-25T20:43:00Z,43.44,-67.902,Candacia armata,61,0,0
472MC,11,2016-08-25T20:43:00Z,43.44,-67.902,Tomopteris spp.,80,0,0
472MC,11,2016-08-25T20:43:00Z,43.44,-67.902,Hyperiidea (Total),82,3,100.43215958268428
