cruise,station,date,lat,lon,pci,taxon,taxa_id_number,abundance_per_transect,abundance
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Licmophora spp.,10527,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Asterionellopsis glacialis,10615,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Pseudo-nitzschia delicatissima complex,10623,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Pseudo-nitzschia seriata complex,10624,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Corethron hystrix,10681,NA,NA
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Rhizosolenia imbricata,10684,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Delphineis surirella,10712,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Coscinodiscus concinnus,165,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Leptocylindrus danicus,175,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Rhizosolenia setigera,187,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Ceratium bucephalum,224,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Prorocentrum spp. Total,259,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Actiniscus pentasterias,980,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Leptocylindrus mediterraneus,1001,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Grammatophora spp.,1624,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Prorocentrum micans,1679,0,0
475MC,13,2016-12-08T03:30:00Z,43.492,-68.593,1,Braarudosphaera bigelowii,10509,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Paralia sulcata,101,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Skeletonema costatum,102,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Thalassiosira spp.,103,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Rhizosolenia hebetata semispina,108,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Chaetoceros(Hyalochaete) spp.,112,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Chaetoceros(Phaeoceros) spp.,113,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Odontella sinensis,114,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Thalassiothrix longissima,116,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Thalassionema nitzschioides,117,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ceratium fusus,121,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ceratium furca,122,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ceratium lineatum,123,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ceratium tripos,124,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ceratium macroceros,125,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ceratium horridum,126,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ceratium longipes,127,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ceratium arcticum,128,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Dinoflagellate cysts (Total),130,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Bacteriastrum spp.,154,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Bellerochea malleus,155,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Odontella aurita,157,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Coscinodiscus spp. (Unidentified),166,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ditylum brightwellii,168,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Eucampia zodiacus,169,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Fragilaria spp.,170,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Navicula spp.,176,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Cylindrotheca closterium,177,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Stephanopyxis spp.,190,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Coccolithaceae (Total),195,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Pterosperma spp. (Total),196,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Silicoflagellates,198,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Nitzschia spp. (Unidentified),199,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ceratium pentagonum,240,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Dinophysis spp. Total,251,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Gonyaulax spp.,253,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Protoperidinium spp.,255,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Pinus pollen,812,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Stellate body (Land plant hair),814,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Coscinodiscus wailesii,976,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Proboscia alata,1000,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Dinophysis acuta,1602,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Hyalochaete resting spore,1612,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Scrippsiella cysts,10505,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Acanthoica quattrospina,10508,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Emiliania huxleyi type,10510,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Emiliania huxleyi type,10510,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Rhabdosphaera clavigera,10511,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Syracosphaera pulchra,10512,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Coccolithus pelagicus,10513,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Coccolithus pelagicus,10513,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Licmophora spp.,10527,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Asterionellopsis glacialis,10615,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Pseudo-nitzschia delicatissima complex,10623,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Pseudo-nitzschia seriata complex,10624,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Corethron hystrix,10681,NA,NA
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Rhizosolenia imbricata,10684,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Delphineis surirella,10712,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Coscinodiscus concinnus,165,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Leptocylindrus danicus,175,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Rhizosolenia setigera,187,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Ceratium bucephalum,224,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Prorocentrum spp. Total,259,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Actiniscus pentasterias,980,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Leptocylindrus mediterraneus,1001,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Grammatophora spp.,1624,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Prorocentrum micans,1679,0,0
475MC,15,2016-12-08T04:43:00Z,43.53,-69.05,1,Braarudosphaera bigelowii,10509,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Paralia sulcata,101,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Skeletonema costatum,102,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Thalassiosira spp.,103,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Rhizosolenia hebetata semispina,108,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Chaetoceros(Hyalochaete) spp.,112,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Chaetoceros(Phaeoceros) spp.,113,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Odontella sinensis,114,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Thalassiothrix longissima,116,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Thalassionema nitzschioides,117,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ceratium fusus,121,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ceratium furca,122,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ceratium lineatum,123,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ceratium tripos,124,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ceratium macroceros,125,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ceratium horridum,126,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ceratium longipes,127,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ceratium arcticum,128,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Dinoflagellate cysts (Total),130,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Bacteriastrum spp.,154,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Bellerochea malleus,155,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Odontella aurita,157,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Coscinodiscus spp. (Unidentified),166,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ditylum brightwellii,168,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Eucampia zodiacus,169,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Fragilaria spp.,170,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Navicula spp.,176,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Cylindrotheca closterium,177,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Stephanopyxis spp.,190,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Coccolithaceae (Total),195,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Pterosperma spp. (Total),196,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Silicoflagellates,198,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Nitzschia spp. (Unidentified),199,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ceratium pentagonum,240,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Dinophysis spp. Total,251,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Gonyaulax spp.,253,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Protoperidinium spp.,255,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Pinus pollen,812,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Stellate body (Land plant hair),814,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Coscinodiscus wailesii,976,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Proboscia alata,1000,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Dinophysis acuta,1602,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Hyalochaete resting spore,1612,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Scrippsiella cysts,10505,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Acanthoica quattrospina,10508,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Emiliania huxleyi type,10510,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Emiliania huxleyi type,10510,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Rhabdosphaera clavigera,10511,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Syracosphaera pulchra,10512,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Coccolithus pelagicus,10513,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Coccolithus pelagicus,10513,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Licmophora spp.,10527,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Asterionellopsis glacialis,10615,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Pseudo-nitzschia delicatissima complex,10623,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Pseudo-nitzschia seriata complex,10624,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Corethron hystrix,10681,NA,NA
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Rhizosolenia imbricata,10684,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Delphineis surirella,10712,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Coscinodiscus concinnus,165,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Leptocylindrus danicus,175,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Rhizosolenia setigera,187,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Ceratium bucephalum,224,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Prorocentrum spp. Total,259,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Actiniscus pentasterias,980,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Leptocylindrus mediterraneus,1001,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Grammatophora spp.,1624,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Prorocentrum micans,1679,0,0
475MC,17,2016-12-08T05:57:00Z,43.565,-69.507,1,Braarudosphaera bigelowii,10509,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Paralia sulcata,101,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Skeletonema costatum,102,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Thalassiosira spp.,103,15000,5021.6079791342145
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Rhizosolenia hebetata semispina,108,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Chaetoceros(Hyalochaete) spp.,112,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Chaetoceros(Phaeoceros) spp.,113,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Odontella sinensis,114,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Thalassiothrix longissima,116,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Thalassionema nitzschioides,117,15000,5021.6079791342145
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ceratium fusus,121,15000,5021.6079791342145
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ceratium furca,122,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ceratium lineatum,123,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ceratium tripos,124,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ceratium macroceros,125,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ceratium horridum,126,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ceratium longipes,127,15000,5021.6079791342145
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ceratium arcticum,128,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Dinoflagellate cysts (Total),130,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Bacteriastrum spp.,154,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Bellerochea malleus,155,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Odontella aurita,157,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Coscinodiscus spp. (Unidentified),166,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ditylum brightwellii,168,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Eucampia zodiacus,169,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Fragilaria spp.,170,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Navicula spp.,176,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Cylindrotheca closterium,177,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Stephanopyxis spp.,190,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Coccolithaceae (Total),195,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Pterosperma spp. (Total),196,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Silicoflagellates,198,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Nitzschia spp. (Unidentified),199,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ceratium pentagonum,240,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Dinophysis spp. Total,251,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Gonyaulax spp.,253,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Protoperidinium spp.,255,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Pinus pollen,812,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Stellate body (Land plant hair),814,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Coscinodiscus wailesii,976,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Proboscia alata,1000,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Dinophysis acuta,1602,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Hyalochaete resting spore,1612,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Scrippsiella cysts,10505,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Acanthoica quattrospina,10508,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Emiliania huxleyi type,10510,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Emiliania huxleyi type,10510,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Rhabdosphaera clavigera,10511,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Syracosphaera pulchra,10512,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Coccolithus pelagicus,10513,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Coccolithus pelagicus,10513,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Licmophora spp.,10527,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Asterionellopsis glacialis,10615,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Pseudo-nitzschia delicatissima complex,10623,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Pseudo-nitzschia seriata complex,10624,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Corethron hystrix,10681,NA,NA
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Rhizosolenia imbricata,10684,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Delphineis surirella,10712,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Coscinodiscus concinnus,165,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Leptocylindrus danicus,175,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Rhizosolenia setigera,187,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Ceratium bucephalum,224,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Prorocentrum spp. Total,259,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Actiniscus pentasterias,980,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Leptocylindrus mediterraneus,1001,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Grammatophora spp.,1624,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Prorocentrum micans,1679,0,0
477MC,1,2017-02-17T13:10:00Z,43.17,-65.528,1,Braarudosphaera bigelowii,10509,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Paralia sulcata,101,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Skeletonema costatum,102,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Thalassiosira spp.,103,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Rhizosolenia hebetata semispina,108,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Chaetoceros(Hyalochaete) spp.,112,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Chaetoceros(Phaeoceros) spp.,113,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Odontella sinensis,114,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Thalassiothrix longissima,116,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Thalassionema nitzschioides,117,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Ceratium fusus,121,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Ceratium furca,122,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Ceratium lineatum,123,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Ceratium tripos,124,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Ceratium macroceros,125,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Ceratium horridum,126,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Ceratium longipes,127,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Ceratium arcticum,128,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Dinoflagellate cysts (Total),130,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Bacteriastrum spp.,154,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Bellerochea malleus,155,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Odontella aurita,157,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Coscinodiscus spp. (Unidentified),166,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Ditylum brightwellii,168,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Eucampia zodiacus,169,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Fragilaria spp.,170,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Navicula spp.,176,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Cylindrotheca closterium,177,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Stephanopyxis spp.,190,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Coccolithaceae (Total),195,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Pterosperma spp. (Total),196,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Silicoflagellates,198,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Nitzschia spp. (Unidentified),199,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Ceratium pentagonum,240,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Dinophysis spp. Total,251,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Gonyaulax spp.,253,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Protoperidinium spp.,255,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Pinus pollen,812,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Stellate body (Land plant hair),814,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Coscinodiscus wailesii,976,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Proboscia alata,1000,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Dinophysis acuta,1602,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Hyalochaete resting spore,1612,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Scrippsiella cysts,10505,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Acanthoica quattrospina,10508,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Emiliania huxleyi type,10510,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Emiliania huxleyi type,10510,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Rhabdosphaera clavigera,10511,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Syracosphaera pulchra,10512,NA,NA
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Coccolithus pelagicus,10513,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Coccolithus pelagicus,10513,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Licmophora spp.,10527,0,0
477MC,3,2017-02-17T14:48:00Z,43.223,-65.98,1,Asterionellopsis glacialis,10615,0,0
